"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"159","Puyallup/Carbon Fall Chum-","Puget Sound-Strait of Georgia Chum",999.209293577922,1144.05865312244,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"160","Quilcene Late Fall Chum-","Puget Sound-Strait of Georgia Chum",1328.85421055053,NA,1317.12013573793,2015,2019,"Puget Sound-Strait of Georgia Chum"
"161","Samish/Independents Fall Chum-","Puget Sound-Strait of Georgia Chum",203.630117217106,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"162","Sinclair Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",2057.07943941307,2564.74315889082,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"163","Skookum Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",5086.52757430463,5489.56295845174,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"164","Skykomish Fall Chum-","Puget Sound-Strait of Georgia Chum",4596.00762322441,4596.00762322441,3376.58728056071,2015,2019,"Puget Sound-Strait of Georgia Chum"
"165","Southeast Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",9623.29021373321,9623.29021373321,10202.2960162432,2015,2019,"Puget Sound-Strait of Georgia Chum"
"166","Totten Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",19606.5941704855,23644.4915246159,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"167","Upper Skokomish Late Fall Chum-","Puget Sound-Strait of Georgia Chum",3575.00745743513,3575.00745743513,3115.60222662674,2015,2019,"Puget Sound-Strait of Georgia Chum"
"168","Upper Skookum Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",17482.2906097595,17469.481229626,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"169","Wallace Fall Chum-","Puget Sound-Strait of Georgia Chum",205.036836182017,233.096562431147,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"170","West Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",6014.64426809467,NA,6378.56544063854,2015,2019,"Puget Sound-Strait of Georgia Chum"
