"","X","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU","SPECIES"
"135",10,2013,139.920952699024,134.02032183909,72.3802739929015,242.452674947915,81.2263836287191,217.848701782523,108.018975483646,55.87757152252,187.173465059791,62.7067681613712,168.179197776107,167,"Central California Coast steelhead","Steelhead"
"136",11,2014,95.7056278831173,89.1648186960311,45.4062737525979,179.929610761567,51.1643628588813,161.065055716659,79.5313767708705,37.7326134884089,149.521506542862,42.5175855357304,133.845061300544,59,"Central California Coast steelhead","Steelhead"
"137",12,2015,101.464619607119,96.0023136832408,51.4367671868997,182.090598245477,57.3754172585259,163.62359547716,97.9133579208699,49.6364803353582,175.717427306886,55.3672776544775,157.896769635459,86,"Central California Coast steelhead","Steelhead"
"138",13,2016,113.688647949882,108.921208861537,58.6231527313998,197.61344335221,65.5238786614384,177.297152596875,86.8581270337095,44.7880886867895,150.976670721088,50.0602432973389,135.455024584012,123,"Central California Coast steelhead","Steelhead"
"139",14,2017,102.22006798514,95.9225946212993,49.1085319953896,190.426973252821,54.7287767491976,170.648494396216,90.9758605067748,43.7065934758967,169.48000619501,48.7086113067859,151.877160012632,62,"Central California Coast steelhead","Steelhead"
"140",15,2018,145.333460693641,138.07593474607,75.5487191545362,256.467999504567,84.0001991235263,229.448861976784,144.170793008091,74.9443294012999,254.41625550853,83.3281975305381,227.61327108097,121,"Central California Coast steelhead","Steelhead"
"141",16,2019,272.107225108259,248.151590376308,101.144989362587,571.217143451084,115.664253601809,508.184093827169,272.107225108259,101.144989362587,571.217143451084,115.664253601809,508.184093827169,547,"Central California Coast steelhead","Steelhead"
"142",17,2020,189.042549297768,175.859927266091,81.3755383102455,376.300809192715,94.3719178058101,327.121152644818,189.042549297768,81.3755383102455,376.300809192715,94.3719178058101,327.121152644818,153,"Central California Coast steelhead","Steelhead"
"143",1,1995,402399.161097104,327728.956306298,203455.456262615,1016434.5822732,218937.09909853,708173.164494581,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"144",2,1996,407503.909112041,348598.559400292,227436.996407246,924723.144050842,242805.716776698,678167.420165755,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"145",3,1997,461576.507379802,407750.733907516,274936.495574338,958981.62707603,291876.730534436,738383.906098482,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"146",4,1998,322381.116262547,294324.537821942,205125.1169556,605947.730119383,216508.136374244,488575.265281151,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"147",5,1999,395880.613632043,373481.761560875,258054.172534664,663557.597834316,273365.991820564,572701.027200783,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"148",6,2000,508595.754732303,488306.019574991,339732.294108873,791083.538748563,358622.209996534,710094.061536562,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"149",7,2001,628257.074209033,611141.213152194,428319.181706218,926132.180264495,452641.576406887,854315.819601124,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"150",8,2002,731139.816014613,715841.521451348,504940.45983598,1044745.34299952,532366.388767106,979505.738437616,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"151",9,2003,410820.920758503,403879.104526808,285752.066697757,577501.79039287,302275.02789074,542686.574788738,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"152",10,2004,288418.649164395,283982.653523023,204361.908206877,398506.698822943,215701.662678606,376392.278775141,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"153",11,2005,271439.676682848,267516.550507815,195052.918884972,371128.090374473,204939.221155684,352099.408351118,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"154",12,2006,203383.043639976,200273.964873359,146543.120415165,277880.597298705,153830.330639715,262883.283661902,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"155",13,2007,91319.1670292795,90074.7066108574,66375.9464450417,123447.496704409,69652.4862708468,117535.620596888,NA,NA,NA,NA,NA,88869,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"156",14,2008,47372.7462656089,46688.0517463991,34377.7560534087,64283.9173434203,36062.0421984987,61000.0010517268,NA,NA,NA,NA,NA,56210,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"157",15,2009,44336.4880365995,43721.3850877382,32337.4633640649,60114.1763369556,33913.0930437199,56997.4969470669,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"158",16,2010,95130.3603310689,93566.0572995571,68340.4784777099,130109.823294429,72006.6168433114,123317.672066241,NA,NA,NA,NA,NA,115945,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"159",17,2011,126997.40395776,124947.023319199,90778.9748581926,174954.387740013,95458.4679256825,165660.561285929,NA,NA,NA,NA,NA,127364,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"160",18,2012,192663.039834764,189355.192574305,136662.918898026,267005.334732415,144067.074920504,252606.483213313,NA,NA,NA,NA,NA,200431,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"161",19,2013,282192.064643759,277418.697773275,197312.713345793,397034.41077535,208174.171409856,374368.895628359,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"162",20,2014,198041.799705093,194980.309449497,141277.893075644,272908.128502668,148711.930686993,258535.887858001,NA,NA,NA,NA,NA,202936,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"163",21,2015,99741.5503492778,98016.3717108982,71774.0284848769,137275.240835268,75393.0791470777,129760.060575663,NA,NA,NA,NA,NA,101695,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"164",22,2016,87411.6746930349,85835.9625155322,62271.4424249068,121817.186636513,65480.5005222928,114557.347292437,NA,NA,NA,NA,NA,88207,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"165",23,2017,53742.0821419979,52721.7551952252,38371.963074564,74965.3634548855,40339.3813109245,70685.9371027128,NA,NA,NA,NA,NA,46800,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"166",24,2018,102022.836549935,100087.074807247,71739.8593607481,143424.641556285,75510.5423246367,134866.446739927,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"167",25,2019,165925.371530331,162440.091730401,114017.158451597,237836.513361882,120772.744492082,222818.044804849,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"168",26,2020,90378.0278229268,87927.7323758023,57930.8110605722,136994.357116749,62033.9395605362,127383.469832616,NA,NA,NA,NA,NA,NA,"Central Valley fall-late fall-run Chinook Salmon","Chinook"
"169",1,1995,7648.32290760287,6853.60925331744,3151.02339522343,16783.5618026217,3565.74104828201,14340.9734349905,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"170",2,1996,2854.5914322985,2628.81019609517,1302.78502064015,5701.42205615125,1449.20816675819,4997.04029389662,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"171",3,1997,3202.04163335091,2934.3218071584,1420.21735395546,6519.11931371871,1585.35848707251,5704.45193428218,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"172",4,1998,19341.4622979208,17870.4457322068,8639.60331594702,38539.7371939173,9721.08563872375,33912.9309240453,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"173",5,1999,9938.25870305911,9247.06457763157,4680.97320751035,19180.7868370869,5203.59626009596,16999.0003870926,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"174",6,2000,7117.00210696787,6584.08311258051,3273.40603294757,14064.8239716677,3645.67286914525,12373.6950614685,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"175",7,2001,14285.1378543316,13159.3582576636,6578.25476985748,28801.378813632,7308.09266223219,25139.3309493568,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"176",8,2002,19403.2936596828,17945.2695231802,8955.97245168358,38738.8586108041,9975.58873133228,34053.557667143,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"177",9,2003,16534.323791793,15303.5894801102,7750.24875602314,32016.3068328283,8611.76760582067,28487.0973646744,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"178",10,2004,13062.3406278826,12136.8958047099,6217.07834630206,25223.4242220261,6905.50721368046,22308.3358720549,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"179",11,2005,17515.2683096981,16279.7603671874,8362.32899288657,33895.0144548495,9307.98108845203,29913.4942191368,NA,NA,NA,NA,NA,25982,"Central Valley Spring-Run Chinook Salmon","Chinook"
"180",12,2006,18907.6463643996,17576.2736403034,9136.94357942525,36507.3418698202,10090.4921810079,32077.1955144022,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"181",13,2007,12787.7675991473,11903.9868738619,6193.26950854903,24666.0684964856,6845.25773975172,21840.3381865939,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"182",14,2008,9088.68216527226,8413.93909153172,4178.25713278452,17814.1055930408,4668.62247947302,15753.3744687755,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"183",15,2009,7317.21950919592,6808.86228472552,3385.33971842969,14194.1862930618,3786.66913358597,12493.5145315426,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"184",16,2010,7157.56444578709,6692.73933025913,3441.59764058625,13549.043773484,3822.99611122222,12033.466661645,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"185",17,2011,8325.45163336606,7755.11353445735,3867.01160130246,16105.5008708462,4328.55686154913,14289.3635340715,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"186",18,2012,11615.6656348492,10646.5674710026,5150.71525175382,23507.5747162266,5799.31712118078,20559.1670258397,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"187",19,2013,18163.8281511085,16796.5496992062,8008.66617581433,36368.0787219789,9043.11092947262,32026.5680974943,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"188",20,2014,9158.53409726835,8589.74191490885,4643.31225655437,16927.7688963928,5122.78496643126,15113.8556683043,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"189",21,2015,2858.8596262252,2640.23899138874,1323.37641187902,5643.61732661067,1473.63287588738,4988.66085929367,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"190",22,2016,4144.76705393827,3819.38034767812,1831.10621198426,8276.34521934632,2050.22316920425,7334.66105986659,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"191",23,2017,2729.36665659529,2517.50733186118,1210.56795304078,5521.98923304187,1356.27274765879,4842.38746269975,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"192",24,2018,3461.78174621849,3201.26007678044,1569.80316982632,6916.10529790277,1758.38408724513,6082.76521816606,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"193",25,2019,9102.4033006193,8294.37248218373,3773.40586778668,19129.0614629013,4245.81730172505,16644.630097927,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"194",26,2020,4613.0144627185,4174.53585146507,1906.19795318314,9834.01307405621,2157.76320773762,8517.5101596622,NA,NA,NA,NA,NA,NA,"Central Valley Spring-Run Chinook Salmon","Chinook"
"195",1,1995,1542.37060418352,1450.59820159902,831.441755106174,2786.2070814505,905.901989666806,2461.94947416106,NA,NA,NA,NA,NA,NA,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"196",2,1996,3844.59601108456,3675.44838335691,2252.1257281085,6453.02438137836,2435.4864728603,5820.65757002497,NA,NA,NA,NA,NA,NA,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"197",3,1997,4984.19048715325,4791.63717327238,2998.96217145313,8050.75557314371,3231.64620160161,7358.88234448064,NA,NA,NA,NA,NA,NA,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"198",4,1998,3429.38648573125,3318.02625660277,2090.36285854802,5405.38192513025,2253.48276433074,4983.56179233926,NA,NA,NA,NA,NA,NA,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"199",5,1999,2944.30629410199,2850.2509312579,1747.32395756876,4678.4032164987,1891.76725321655,4313.27896421826,NA,NA,NA,NA,NA,NA,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"200",6,2000,11505.1226372588,11308.3617745405,7952.10904114061,16163.7290412713,8414.85223117299,15283.445593024,NA,NA,NA,NA,NA,19441,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"201",7,2001,20775.1760707316,20436.8074992632,14308.0109432171,29135.9624998265,15152.0846405075,27543.9040128348,NA,NA,NA,NA,NA,25745,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"202",8,2002,18264.4568040996,17974.9963859379,12717.3174069387,25573.3729364811,13424.0656756732,24114.7616502526,NA,NA,NA,NA,NA,17664,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"203",9,2003,14111.0790632625,13864.3317929118,9853.40423506836,19743.4534699655,10422.6309349902,18604.2584494054,NA,NA,NA,NA,NA,11129,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"204",10,2004,13110.7242241966,12872.5504606196,9065.17207784202,18531.1856608112,9613.79794021987,17471.2700310905,NA,NA,NA,NA,NA,17329,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"205",11,2005,7976.3367585149,7824.69516464632,5502.53769542821,11260.1929613276,5829.10268897789,10642.2078759246,NA,NA,NA,NA,NA,9580,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"206",12,2006,8288.14267250611,8140.26272766284,5755.00024971023,11651.112575323,6078.5599988977,10991.8649398657,NA,NA,NA,NA,NA,7790,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"207",13,2007,7123.30466730353,7003.74237447512,4946.81855557556,9993.94570069985,5222.60134948283,9448.45945248817,NA,NA,NA,NA,NA,6090,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"208",14,2008,8206.50719591829,8067.02239183393,5658.78496376568,11574.9909254696,5998.30100297587,10893.2844160361,NA,NA,NA,NA,NA,8429,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"209",15,2009,9842.9903473458,9673.64271218323,6775.04382943956,13911.6645653497,7175.84907591848,13111.6496129734,NA,NA,NA,NA,NA,12262,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"210",16,2010,12041.765142278,11837.3464937722,8271.90188526992,17060.1122502356,8762.65300108756,16028.6436806116,NA,NA,NA,NA,NA,14000,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"211",17,2011,18829.309110232,18510.3810130907,12897.4967302234,26653.4719800054,13687.199780933,25051.40975168,NA,NA,NA,NA,NA,19266,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"212",18,2012,14505.6471780679,14254.658818468,10101.6225679494,20301.1038463541,10663.9856816075,19137.8322650792,NA,NA,NA,NA,NA,13168,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"213",19,2013,11716.3767649368,11518.6702490435,8128.85951546051,16444.9350837638,8605.96590901154,15521.6513227662,NA,NA,NA,NA,NA,11179,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"214",20,2014,12660.3395500342,12440.2482008705,8806.42647243715,17762.5511234601,9307.10232604964,16752.175007267,NA,NA,NA,NA,NA,14415,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"215",21,2015,12673.5266740495,12452.8766343759,8773.12805330259,17820.7260441466,9287.39933112716,16800.0370148544,NA,NA,NA,NA,NA,11972,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"216",22,2016,8839.69157161885,8681.72991667588,6127.67314028946,12422.8578574737,6488.21977350033,11732.1644767683,NA,NA,NA,NA,NA,8571,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"217",23,2017,5414.72063348288,5315.11785070294,3743.38251553136,7660.49256934746,3951.37783105586,7228.16196780873,NA,NA,NA,NA,NA,6261,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"218",24,2018,3954.56660398289,3884.6573182979,2712.14742077076,5592.43201639256,2872.033627337,5270.15033055142,NA,NA,NA,NA,NA,3813,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
"219",25,2019,3674.51135204861,3605.80539249853,2481.14228336779,5274.11755901843,2633.95498990051,4959.08143625003,NA,NA,NA,NA,NA,NA,"Chinook Salmon (Mid-Columbia River Spring-Run)","Chinook"
